indicator_id,dimension,category,parent_row_sha256
Componentes,Tareas del hogar,Aconsejar y escuchar,acb8c1d3257484acd37c0c6d871effa3cca35db460ee577c7c7ab2a6704dbf03
Componentes,Tareas del hogar,Ayudar con tareas escolares,9f8c25f845a99f81f78888b73ff4d0428ebef0e27f061652f1e023923515b162
Componentes,Tareas del hogar,Cocinar,c7ef1b831ddda08a0f8f12fbadaebe3a29668dd63e9d88e65eea4764ea8742f4
Componentes,Tareas del hogar,Compras mercado,95dcb40970a16b36e60cd7d522aced4ce5f0b30c82fd353f9548ed759511fe48
Componentes,Tareas del hogar,Cuidar hermanas/os,9a43b3835479ddd553cc6d6850c23a9dabdc651e55cf0d27909f2d07838c0d0e
Componentes,Tareas del hogar,Dar dinero/gastos,ddf599b38a7833514d2c59caae8234e7d3bff0d225a4addc3b7592db57e86fbd
Componentes,Tareas del hogar,Jugar contigo,776eeda948da6b4df18274171ab2de4633346c789a03ea7db1cd9cec8ee0bd8d
Componentes,Tareas del hogar,Lavar platos/utensilios,0265b2095420fe532cf8ed33e9c35d48dee62f07b135477252e0fbe9ebef7b38
Componentes,Tareas del hogar,Lavar/planchar ropa,9ed67bacab77e49b9550dccdebc5a612dfc63509f88d77c00495e5f165b4d10b
Componentes,Tareas del hogar,Limpieza,cd0cd02c0e000c0405834e4cac3c20e34e50bddb1e9d76b777694a98cb68a2db
Formas_Agresor_VS_H_1__C4P248_1,Nacional,Total,612aaf6b96b71e8bfdf81e377511daa5e1e25e2df731d001b0bb1010b0293b52
Formas_Agresor_VS_H_1__C4P248_10,Nacional,Total,be0e199981b9c59139d9a02b1945c491752e30f32eab141b399382996a8aff85
Formas_Agresor_VS_H_1__C4P248_11,Nacional,Total,b2e99f1d1723b7b047868aeb1578668474cfbb66be589b8a68bf57772dd6306c
Formas_Agresor_VS_H_1__C4P248_13,Nacional,Total,a3334aef5cf31b62109e15ace11e1bf0157db41c1e9e36224555594a20b5a74f
Formas_Agresor_VS_H_1__C4P248_14,Nacional,Total,6c811b9146455e1bb28d0fae6b1e0b7e10d59cc5b29ca21dc8014935e6670c49
Formas_Agresor_VS_H_1__C4P248_15,Nacional,Total,b1deedcea7197891d3620b969852b55ccbd87fab58e750be2e3361c82e5465d4
Formas_Agresor_VS_H_1__C4P248_16,Nacional,Total,0d2e049cf8caa500955e6ee4ed94a7ca411f022da8779c715ff75531cc65eb6f
Formas_Agresor_VS_H_1__C4P248_2,Nacional,Total,5a8fb8072c0875e485331c34b3308007b705b1272cc7e849ae2f1106bfadf6cd
Formas_Agresor_VS_H_1__C4P248_3,Nacional,Total,62f6662e1af01b3001975f67dcde7eebc7f6f66bc72359cbe8a6d64771ba7c88
Formas_Agresor_VS_H_1__C4P248_4,Nacional,Total,073a97a857b36a3e38d12aad5165ce756802950860b99acf14cfea0293178e93
Formas_Agresor_VS_H_1__C4P248_5,Nacional,Total,d635b1640c2ed5ca9b51583db818376a860d2414913bfbf517e414ef125493e6
Formas_Agresor_VS_H_1__C4P248_6,Nacional,Total,1297c3a3ef6a442046ee3e2153909579769aa87e005eb0f616ebf57511304a26
Formas_Agresor_VS_H_1__C4P248_7,Nacional,Total,317a1fa65e7d8df467ae7480e04be32b6a0e4265cf70a2c46ce2067c09bf0a07
Formas_Agresor_VS_H_1__C4P248_8,Nacional,Total,3d7158fa74b471b6626ac50787a5421d9c2179c2f5804603af7aafa34d349a82
Formas_Agresor_VS_H_1__C4P248_9,Nacional,Total,e285495fabc5952377855c9800c29142744ca3bdf7aac20294017cf2bd7c477e
Formas_Agresor_VS_H_1__ICVAC_301,Nacional,Total,c4e7a28b19f901c4c98c82a48f6de3af6bf29eca74c84139e46f8c81d5de1e25
Formas_Agresor_VS_H_1__ICVAC_302,Nacional,Total,cae741730e84c2ea42d8e2b7695169b3af204a24e6e3a0bec7d44e1bf6806198
Formas_Agresor_VS_H_1__ICVAC_303,Nacional,Total,d727841983b39c88b46876e886c736c6e9254fa24b55cfbb965a900a9847f154
Formas_Agresor_VS_H_1__VSH_AG01,Nacional,Total,d877a145dbc5fcec13aed11aac307ca57cf7a1ea592b9bfe648d6ee6818327ef
Formas_Agresor_VS_H_1__VSH_AG02,Nacional,Total,060105cc2d3d058feb1916c5fe0727adb417fddd7e9b711e2897f53f7e03a525
Formas_Agresor_VS_H_1__VSH_AG03,Nacional,Total,bf24b370e115908b72424fa1fffb2aaafa0aeef73fb0f6d9c6f9198e40682818
Formas_Agresor_VS_H_1__VSH_CP01,Nacional,Total,d03831f764a4244b182c62d5eb4f2e11143fe6d47777271cc875b2090cb44396
Formas_Agresor_VS_H_1__VSH_CP02,Nacional,Total,e5871124b95de39336689babdcc368c0f191bb9860c3f024991e67b3dc32449a
Formas_Agresor_VS_H_1__VSH_CP03,Nacional,Total,0913225ada7baf1c622ff5cf18f71683c634a1701ba5681045759aacc82f7ece
Formas_Agresor_VS_H_1__VSH_CP04,Nacional,Total,4e54e7fdfd2b19f18386665017051d0fd6e537ecc4c5f956d9b502c6903ac885
Formas_Agresor_VS_H_1__VSH_CP05,Nacional,Total,fd2fc3dc8f86c9c87f8c597bc33cd0a3ea1b596eeff678d45418ccd1460530d3
Formas_Agresor_VS_H_1__VSH_CP06,Nacional,Total,f339fbf442473db673ad17e0f9066ead4a058c14ca9fd9049f43837aa6a6fe8e
Formas_Agresor_VS_H_1__VSH_CP07,Nacional,Total,dcb8d4f79793a1952352deef595ef58bdf9ebc56ba6cd0fd21c5b88f8f96b3dd
Formas_Agresor_VS_H_1__VSH_CP08,Nacional,Total,1b5b0c91b3ca338fb3df052806b498ff72e817799dd854a73b1b919e31b34172
Formas_Agresor_VS_H__C4P248_1,Nacional,Total,2bd4955f8d3c4f859eb8dd4ae97dc3007417b8956a07b83f0e4d3139cbc7377e
Formas_Agresor_VS_H__C4P248_10,Nacional,Total,14193501470af856f9db0e9002caedbc4daf91303a9a4b31aff7ae1ad3715b7f
Formas_Agresor_VS_H__C4P248_11,Nacional,Total,dfd705037be941a211c2617f53e2882a66b0b060f5300cca0ec477c2287a86bf
Formas_Agresor_VS_H__C4P248_13,Nacional,Total,357fd82b13ad4801af4c720d3dedad9929e6b6c64f0559769399fe2af568e462
Formas_Agresor_VS_H__C4P248_14,Nacional,Total,be832270072784a2be0029b5214f31d28ee405874f30c54dabcfd37c75689323
Formas_Agresor_VS_H__C4P248_15,Nacional,Total,76556765347b11679e844df5da1f67890cf30a0875b0d5d3a7603556a0185899
Formas_Agresor_VS_H__C4P248_16,Nacional,Total,7d1d1bd1310c21e763eb38945690bdf3731ef62fcd29cd1bc4479231dffa7547
Formas_Agresor_VS_H__C4P248_2,Nacional,Total,add40d4a28a6e8e5e9e85a68f0f3afed09ba7ae888423961ae0012d591584516
Formas_Agresor_VS_H__C4P248_3,Nacional,Total,5419e4ece3c1a71538a856d223d87a8bc48408e6f0f54c8db1f23427166f3183
Formas_Agresor_VS_H__C4P248_4,Nacional,Total,b011ec466d6f8ab2e61fca26b148dd32b8ccfb12c732b4f589cba2e5d9815a75
Formas_Agresor_VS_H__C4P248_5,Nacional,Total,19bed1653bce787dc3abc8c302e73370b05d87bb7752edb282ee86d9cc6bf202
Formas_Agresor_VS_H__C4P248_6,Nacional,Total,a0a175a3c99089c474982bf1975e7356125d52ba174cff41db25b27486b3bd97
Formas_Agresor_VS_H__C4P248_7,Nacional,Total,50f23599f8d923e09295955d1aac2593b491e2471cad63329ad034ca9f2fcb63
Formas_Agresor_VS_H__C4P248_8,Nacional,Total,ca18c78e303dff5507d05e01560454e14bde5941af42d47bbddf325e8ab04693
Formas_Agresor_VS_H__C4P248_9,Nacional,Total,b37f0bc114e0520abd02bcf67a8e3c73593c6fa500cb37e96e1c39df32def85b
Formas_Agresor_VS_H__ICVAC_301,Nacional,Total,9b291d9ac8fa4a6db3b0f7cbf67c41736150a7e7d3c8a78cae3785ad8da95c59
Formas_Agresor_VS_H__ICVAC_302,Nacional,Total,93ff7ac396586943d4574406528709df8ee221bb7921d1625f4de25ec036b097
Formas_Agresor_VS_H__ICVAC_303,Nacional,Total,eee5e361dc525e7dea7170b0be323ea0bd96c1500912bf81d7cc3f86a16216d5
Formas_Agresor_VS_H__VSH_AG01,Nacional,Total,253b07a77d5b03e72c197e3d8aa4e54d133d96509d3d924d0118934d91686bc7
Formas_Agresor_VS_H__VSH_AG02,Nacional,Total,f2d14360ec84197d30b2bfb67950ba7af1a4a346fa7fc13d48e2c4368b2fe817
Formas_Agresor_VS_H__VSH_AG03,Nacional,Total,8266b737aefc93cb902c2818d8b8ff92fd6e576e655c47f4c76f5e18fd441511
Formas_Agresor_VS_H__VSH_CP01,Nacional,Total,4aee636170624cb21293af5201fdf81ad70b18a4d7ca7c6a24a2ecf99b1b572f
Formas_Agresor_VS_H__VSH_CP02,Nacional,Total,25af45babc04644e3ef1b942e74b5501375a916955627b0380f834b57f5b7a0d
Formas_Agresor_VS_H__VSH_CP03,Nacional,Total,b5ffa73c8ca2f2422a9330c1345508d0c8d3bc0bff7b90f59c8642d5f0d7809a
Formas_Agresor_VS_H__VSH_CP04,Nacional,Total,2f96393967bf6a22d69be0034373fbce051870c682e36b77e507c03997af38b8
Formas_Agresor_VS_H__VSH_CP05,Nacional,Total,53f71f5323c640efe637977125820b9a2f5ec3bb30c4505d7810f89bd82cdd5e
Formas_Agresor_VS_H__VSH_CP06,Nacional,Total,7391b697de8a9e3ff7c080253909e4e9984106a4cae22b6c89cfa4402350762d
Formas_Agresor_VS_H__VSH_CP07,Nacional,Total,8ee5cda8169adb89a1bcc62889025f3a76e299af378a0c62db0709ce50af0253
Formas_Agresor_VS_H__VSH_CP08,Nacional,Total,866ac6bbc0e3a2c5876e7e72b5ad52be48222e22bea0376b3304fd65d86b959d
Formas_VS_12M__C4P248_1,Nacional,Total,0e4c28a16ff54b776696fb52b89df1804006a024366c5031a3cab9e69b1d3ec2
Formas_VS_12M__C4P248_10,Nacional,Total,32778dab8c2670b8741c6b4aa429f62656e818c405f3f938eea55efc32643108
Formas_VS_12M__C4P248_11,Nacional,Total,d3d033bb07e411f17846df82141525829069b382be6255725f7dc23ed5d14191
Formas_VS_12M__C4P248_12,Nacional,Total,9803aeaa49e19956cfb1ebb99559a1207f5d82e24d053bceb25067f78a294227
Formas_VS_12M__C4P248_13,Nacional,Total,28b2bca1b20015bbfccac007a04389c1321e2d011b6dd60afe3d430fb0621bca
Formas_VS_12M__C4P248_14,Nacional,Total,6a72caedd3ad58253a22bbb4206a6575af252b12ae38707d394ac35df075d7ca
Formas_VS_12M__C4P248_15,Nacional,Total,2d954868d2025f06873c22d1eed2b7ccac0af1ffc87a272b013b3b056155fc14
Formas_VS_12M__C4P248_16,Nacional,Total,56388b2cda2ea9bd72757474a5e1bc4b9ea7006b61daa10b685defa8d903c22e
Formas_VS_12M__C4P248_2,Nacional,Total,27602f26488ff503cf83dc77af05186cf552fb11b01a6020d9ebc5a1795e702c
Formas_VS_12M__C4P248_3,Nacional,Total,82f2aabe84674b3c776c6ecd3da80fa16ce2279e40a622e68bd7e5a90ba7c032
Formas_VS_12M__C4P248_4,Nacional,Total,404e875e05d60e000cc70e3ba72756dce162866610888275c22e1653ec3fc7fb
Formas_VS_12M__C4P248_5,Nacional,Total,6ce045a7eba31b99d16f9962d8b3f1b5696f4e4cee6de1678d59a8b0b0a5557f
Formas_VS_12M__C4P248_6,Nacional,Total,76db681d2c142107574cbbf861a9bbb679959cb2827f6f0b2eb4ec406dc68d2e
Formas_VS_12M__C4P248_7,Nacional,Total,1bfb822c9e5b9bc87538ba8d6974ba41b37180b356e57f41585ffb675e2e6221
Formas_VS_12M__C4P248_8,Nacional,Total,cd2fa8ba54eee8b706d50a2721b98fccb554781175a7180cb60bf84af04601aa
Formas_VS_12M__C4P248_9,Nacional,Total,f8a0d144fa9bd2a1fc897af88965b33b728126bd0432821fcce90b342950f9c8
Formas_VS_12M__ICVAC_301,Nacional,Total,e81ab3c33ffcce1f498b88f6372c53b2dca54438bd681cb8ea15c0939cd2b50a
Formas_VS_12M__ICVAC_302,Nacional,Total,7a63ce573761d066b2325fdc9cafc0c2d3d6ee5ac379deae533c1079100ad9c1
Formas_VS_12M__ICVAC_303,Nacional,Total,5105064fd340c9caf1a20b97d019ace270e190bde14d4a28ad980c57339865fe
Formas_VS_12M__ICVAC_309,Nacional,Total,3e43c131e50b59d8ac4b4556b72c1e434f0ba822e1e2926d07eae0d7ada597d8
Formas_VS_12M__VS_CP01,Nacional,Total,e53e30792a7c6835a2bf51643e8b67c876bb731e7711d8e8c896058e81118a5c
Formas_VS_12M__VS_CP02,Nacional,Total,2bb9e7a9ccb8b458e5984648e462c4ce9a4347dd58af8c4aa6873a0f3e9ec9b0
Formas_VS_12M__VS_CP03,Nacional,Total,c99589ea8bd6404e3a2978ac1846dacad3a8d533de388f94bdbd31bca73e0bcd
Formas_VS_12M__VS_CP04,Nacional,Total,3dde24134339c495ed49d91c0de14ef9abcc31ef529cd0ef33862c4ae0822200
Formas_VS_12M__VS_CP05,Nacional,Total,97f9e23651c5adf609324ad7dbad71189bf5436117770401ad3281a0a4dce24e
Formas_VS_12M__VS_CP06,Nacional,Total,9ce3eb7621d15e539ca566eecf11c9e3451a357bd54b650dcf98572f6f2f58c2
Formas_VS_12M__VS_CP07,Nacional,Total,91567ca7e21a36c7e31c2c6fe440e5f22841bd0e1fd95ca42cd6f43e1249fce6
Formas_VS_12M__VS_CP08,Nacional,Total,b331d0730bc323d9c00a6ff21dd5dbcebe75a628eb399cef656d9ded9db19555
Formas_VS_12M__VS_CP09,Nacional,Total,a346ff0c0202cff3abbdba53b4d6c5ecedbbb5c355dcbb0ec312bb0c1c802ac8
Formas_VS_E_1__C4P248_1,Nacional,Total,90fc55e90889d31315a811517e8e383dc60258065aaebb0f2672eca5702a5cf9
Formas_VS_E_1__C4P248_10,Nacional,Total,68084b0b940f1a70d5819fb0c8082c3e6ec04d90bfd869440744c4e2f6d7dda0
Formas_VS_E_1__C4P248_11,Nacional,Total,f4beb64464344ad249afc020e56614b020ac37db0d7cc5eb8c302ea19dac65e3
Formas_VS_E_1__C4P248_12,Nacional,Total,f8549ba5c7aa4fa8da4ba3b21ffa05794b1eae00186e78f4720a52f1147a4e07
Formas_VS_E_1__C4P248_13,Nacional,Total,8d2316e64036b5003b9d2e38187ff222fc7d1ff82eef4e78f8e4bbf5f5341060
Formas_VS_E_1__C4P248_14,Nacional,Total,c96e22f3af1af417c0a0314b6ed14739b977caa313633c6debd8b2d8a4f35c10
Formas_VS_E_1__C4P248_15,Nacional,Total,ac482a4d9b3696c612f220d124b1fb64061c7ea86169bcd0d728e2733f5fd613
Formas_VS_E_1__C4P248_16,Nacional,Total,cb15f953519d155fea897bb0ce27c7e0529d020765272b78fa684864e6f9e0d8
Formas_VS_E_1__C4P248_2,Nacional,Total,07ca1c3dcd3bd387e069e2670ff32fe69175aaf851943aa4fae2583f9b7f8058
Formas_VS_E_1__C4P248_3,Nacional,Total,d744442ae03ba8d1a491cd66190bfddfa57c72ae42f407b145bbd6c374bf04b6
Formas_VS_E_1__C4P248_4,Nacional,Total,482520076133ce65f9f1945987c6594e2dadf969127e4c4a8b6fe007aab27fd0
Formas_VS_E_1__C4P248_5,Nacional,Total,a4b9e2b89b5e1086a3e76e7c37af8d503a8a86a1a9c31662c431a2871e8fff56
Formas_VS_E_1__C4P248_6,Nacional,Total,256974bfbcf7787fae3da3006077a020c37dc4f72f05cd8a7dc32b18a8a07e91
Formas_VS_E_1__C4P248_7,Nacional,Total,294d091d49038baceae337df7a14a4052a1820798c4775f67f8bc40418767f7d
Formas_VS_E_1__C4P248_8,Nacional,Total,b0224b3c0fadb43f708b74383ff8e87756bad562fc32b0af5ec6ba0b61341f62
Formas_VS_E_1__C4P248_9,Nacional,Total,e63e21c9dd8ed11c5550b35c5fb8214b87928608c3aab6908feb668277723e97
Formas_VS_E_1__ICVAC_301,Nacional,Total,fd63bf5d21f368a2fcf58c261a6f7be21609970cc2b13b7de208e28e4b43d036
Formas_VS_E_1__ICVAC_302,Nacional,Total,f1389c3ae01691d58e40eb8292eb6838c0beb2ece4479a30c021529b9e563e3c
Formas_VS_E_1__ICVAC_303,Nacional,Total,2554fe2f50828878672a33832e54351db4fc538e9995a32928e73d1b47c6cc41
Formas_VS_E_1__ICVAC_309,Nacional,Total,d4e7030facb9193ca9b4858ca405419dacad8be94c82ba21db8693cf32ea0f35
Formas_VS_E_1__VSE_CP01,Nacional,Total,29d62504a741f10e69ce9ed4e68d89ef0fd298c81ff8ae270bb2fb6aaa6d3588
Formas_VS_E_1__VSE_CP02,Nacional,Total,d1b2450f31f009f08e1b13fe53488368f4d3700f28dd883da240b0d8425c95ae
Formas_VS_E_1__VSE_CP03,Nacional,Total,78c006eaa81840031492ad8ec5d13ee61a43550f837362010e20a836d9b30101
Formas_VS_E_1__VSE_CP04,Nacional,Total,ebf269471b04f96b9cb75d81f5ba1eadcbb79314cde42855163b2b3fd3a941e3
Formas_VS_E_1__VSE_CP05,Nacional,Total,5625ffac3f9ced5385739c240489b4d39b3c5ff85839deec49ea0627df2b9022
Formas_VS_E_1__VSE_CP06,Nacional,Total,436eaa69adc457d228a983f299727f7c9337602fcda1a43b1ccabd12f24c9f45
Formas_VS_E_1__VSE_CP07,Nacional,Total,84b9654133a40cce50289060d67bfc581e734c40ded9aaf4225092dc0f313d38
Formas_VS_E_1__VSE_CP08,Nacional,Total,9708356af03ccaf600557d94f50a496bf1b3afa9ca9ea12c56662588f8552909
Formas_VS_E_1__VSE_CP09,Nacional,Total,eb9125a1ddc897f533ee20196286db79f8c0b976bd14aed8f5c26e6bdadfcd0c
Formas_VS_E__C4P248_1,Nacional,Total,5bbe47b78ed3aad93bd440e6bb53340e8e2d46a792769ba0db7047ae01a02e8f
Formas_VS_E__C4P248_10,Nacional,Total,8620ee9430681b2fe33680f2aae30aca0c8abb9de04420f157d1c9e056535946
Formas_VS_E__C4P248_11,Nacional,Total,d27edbfa76ba18811a63f54371a2415a9e2b71d63b99b21267452e2dc2c9ffa2
Formas_VS_E__C4P248_12,Nacional,Total,f5faf436c1b0bd11479fe033402353ac4a315b43e63613c19e73717178a0650c
Formas_VS_E__C4P248_13,Nacional,Total,8c0220f419cadec15345bec8681cd9af6f72113dfd22b98e653a7be1ddfacc76
Formas_VS_E__C4P248_14,Nacional,Total,c375b05f473be707b4efa3165638c7d50df2e2962731c05008f0fa80ffcdf3c3
Formas_VS_E__C4P248_15,Nacional,Total,3199314442910511b16d2a03dfa18107091f80f410123f0ced716e68b06bbe14
Formas_VS_E__C4P248_16,Nacional,Total,5e8ef1bb66be86db8d38701f46472ffb3577506d90c9c7379bc90a555744c1b0
Formas_VS_E__C4P248_2,Nacional,Total,ad8cf318a37a07ed1481c5f291ac68fb0da60ee384b8c93241caf4bb2e5c390e
Formas_VS_E__C4P248_3,Nacional,Total,63a92d9cb85977e0797597dcf2aac4387c023a1545a4510e7d8757061464775b
Formas_VS_E__C4P248_4,Nacional,Total,ab86877bafbcd0e49aeef6c44c87a031db567c0ec8e6836fb91f36a8c7bbfd14
Formas_VS_E__C4P248_5,Nacional,Total,4b76ebb09f667f0981ab20df36cbb66dbcb91b3ecbddc4ab72e8d8771f7093ff
Formas_VS_E__C4P248_6,Nacional,Total,9b5c92e6e6376ab67b2a26eab11757c6e8ecb6a4ad6830f7bc281fbb4ab59165
Formas_VS_E__C4P248_7,Nacional,Total,a98c80df8ec46b8ea13d81fbcca84c1c3d19251da8ae2ce566108581406bc794
Formas_VS_E__C4P248_8,Nacional,Total,a1d96b278ca2256d885b73416abb1457f6145662485ff3bce6f652af77326676
Formas_VS_E__C4P248_9,Nacional,Total,aefc7307cfb4c7b68191b70428f4a71122d59fd97f642c37e9be2376d83edeb1
Formas_VS_E__ICVAC_301,Nacional,Total,e9401a66f5a661463430fcee4f6572a8ec57303ea4aa59e5c1e0ad6faa98ec74
Formas_VS_E__ICVAC_302,Nacional,Total,de7dca8b13e2b943b9cd2d9aaf8766a6ce6d5cf0c5d4461bac153df7ed52161e
Formas_VS_E__ICVAC_303,Nacional,Total,4bca95b1f955bdf1d1fcec3aa4e3f156c5e1fb2b31fe9e82a6b88eae96d96e61
Formas_VS_E__ICVAC_309,Nacional,Total,03aee7ac0ceda029b633246113d4763355bfc795858bde0718d469df60abf458
Formas_VS_E__VSE_CP01,Nacional,Total,0cee80cd766a56c97d0f2de09072b6335f02fbb7d8a4affe7ea0831e25ac0542
Formas_VS_E__VSE_CP02,Nacional,Total,5e6d17af5ad4d8b0939b36391bf846feb6e95b3ceed2d28089445cdb34ae87f0
Formas_VS_E__VSE_CP03,Nacional,Total,106d83718e26a0a4fd3085636a353491dac932cf933df59abebd5e770646f010
Formas_VS_E__VSE_CP04,Nacional,Total,fad151d9331c02d06f8341a38fc0ba268220b96a1afb5aa4cf1ae834a2351273
Formas_VS_E__VSE_CP05,Nacional,Total,0178d2fc03740c5066bae9e9d56f57b77367b1df9c1e408b33c2b164b1b10117
Formas_VS_E__VSE_CP06,Nacional,Total,021dae000bc4158f95bad083dec7a4e2f81ce59164cb79bb9ab19ba7af50d981
Formas_VS_E__VSE_CP07,Nacional,Total,bce522ba706152367a6ef4a901735838fbeed24eb0be3839e05f95fe085fdba9
Formas_VS_E__VSE_CP08,Nacional,Total,51a19da81e538f1a1c882c938a3374dd525bd5255fd0c1a32d97c7c125c39ffe
Formas_VS_E__VSE_CP09,Nacional,Total,55fa926aef44c9a768c530af81b3bde80d8a7db87b1fa54e2e24ce6aa9a7d9fd
Formas_VS_VIDA__C4P248_1,Nacional,Total,c75cac452be59f735cdad4661871cea958888085faf36009a4511336cc65ff87
Formas_VS_VIDA__C4P248_10,Nacional,Total,3d8fff6ebd8c9ad2d7c89023ce1c7e93b2cec27c07ad06b958feb3f5e986f24a
Formas_VS_VIDA__C4P248_11,Nacional,Total,5df6cfebed9d85f35b49dc0bc1f654cd29797f5f51d225174e89d09c0e0b679a
Formas_VS_VIDA__C4P248_12,Nacional,Total,0b389e66b8f51d12eab1fc68321d5f089cc47d749118db6eb016dc1af3189fe8
Formas_VS_VIDA__C4P248_13,Nacional,Total,61379f926ba442c414f0abf10feb6fb075fe6884e8b285d2f77a5fb2cba95456
Formas_VS_VIDA__C4P248_14,Nacional,Total,b047a7697d9d2247691c571dd71a851f8512fa98645db5b5f677eac65aaea006
Formas_VS_VIDA__C4P248_15,Nacional,Total,2d0e194818e602766f987783cd9a3e36fef637fbeb77ce6dc73514cbb4f3d27f
Formas_VS_VIDA__C4P248_16,Nacional,Total,debe0100fb09f9d6f23988e0439a06fe9449007cef2b1e062dd321093be1bbb5
Formas_VS_VIDA__C4P248_2,Nacional,Total,c81912f42675ff9c6a1a88c78897cad79a47da68fb60a0ddb21ddae65aed7c9f
Formas_VS_VIDA__C4P248_3,Nacional,Total,229f9ccb70cd0d2d275c8f326ae1fdb34cd4f25d440b242747e9e17c7fa54e26
Formas_VS_VIDA__C4P248_4,Nacional,Total,8bd9e142aa0400aa651d307e5da331a9ba104453366cb564310e65ab35463b8d
Formas_VS_VIDA__C4P248_5,Nacional,Total,d246e13fb566502478ce317e3674c4623b6a619b389eb90c9deb3685b5dfcd24
Formas_VS_VIDA__C4P248_6,Nacional,Total,edbb050cfa33a03fb01267d285efc26b93fbac3e3183ac684e0fd287cb02600f
Formas_VS_VIDA__C4P248_7,Nacional,Total,754e132761a07130cb743fb911b45e01df9def809a678a9a78a7aeb9f3efeec0
Formas_VS_VIDA__C4P248_8,Nacional,Total,5426cb1a2c12d6125ad95844bdf79e7d75a1e63f8563d8b0f1af331c9a3f6b81
Formas_VS_VIDA__C4P248_9,Nacional,Total,b1f334023455204fabf62e62c419f9ddf6e976f8289aae93a831f2f00b7657cb
Formas_VS_VIDA__ICVAC_301,Nacional,Total,5478bf1336630e41d67be4eb0b57bf07a742e84d0e8135cc357b73e189cab5b4
Formas_VS_VIDA__ICVAC_302,Nacional,Total,0430e493c34032ff5de2c07b5ed439936626f33868d916432a8e23cac54a9232
Formas_VS_VIDA__ICVAC_303,Nacional,Total,ff645d41a1b0bd13aaebc25b6647e71e903227234156eaf5d93505a731a78686
Formas_VS_VIDA__ICVAC_309,Nacional,Total,1aa25c82b3c0e39df62107a8d37151c845a36021e4dd206fa9680c5bdbba43d6
Formas_VS_VIDA__VS_CP01,Nacional,Total,59e7b6568c20e6bb4687f13113111b7264461f919a322f13416fe6461be20179
Formas_VS_VIDA__VS_CP02,Nacional,Total,367c19549b1c65c2349e1436c65ee7811218956329d37cd168357e4c5e896fa4
Formas_VS_VIDA__VS_CP03,Nacional,Total,b7cca25edb7d215ef5fee4cf5e560620245d43155f9bbd7f2e7717b20d65478e
Formas_VS_VIDA__VS_CP04,Nacional,Total,78cafe72123bedf93df41aa1f56256f32a51b73613191efb008581e514010c88
Formas_VS_VIDA__VS_CP05,Nacional,Total,cb6160813b353d17d1be81b2134e755facaa77390fd37dd10d998a947ce52955
Formas_VS_VIDA__VS_CP06,Nacional,Total,a386647484572634c4c9fe39283fd0b7373b025393a7651e824f5bb1a09fc18b
Formas_VS_VIDA__VS_CP07,Nacional,Total,dedd01f27c99fec05b616cd20b734d55276f28f5b973ee23df3d264d8e96bd6f
Formas_VS_VIDA__VS_CP08,Nacional,Total,5e72716c9454ef1340480ce96b1e8c0049e415bb9d34f0c5b3f82aed9062102d
Formas_VS_VIDA__VS_CP09,Nacional,Total,41cd1de562dc25655d7a64f31bf3f29b9f1d109ae9b2aee4bc033d75e4d11024
Hogar__VP_o_VF_HOGAR,Nacional,Total,493256ffc94d8e1867c6c750c8bc5f5909cd51916faafedc7a6e77953bdac90c
HoraClase_ViolEsc,Nacional,Total,6d82b2366b50137481ea0b286bcd9cf7825ec2e4f1b9a5c6a772ad22de4af193
HoraEntrada_ViolEsc,Nacional,Total,53cddd744e1376beecab5266fef6716f8fdc91ac4356275c673b57d9be963edf
HoraRecreo_ViolEsc,Nacional,Total,805336aeff20e83e6ae1d58eda7cc391f7d175ecd4da31276cfdac29ddb789e5
HoraSalida_ViolEsc,Nacional,Total,95466a8bb88a17af4f2d6e072757aa718cc905f46c0c6f02c1ab6e3432951a9a
INDICADOR_8_2_13,Departamento,Amazonas,6f42c48d4b654e507c920b807b2607da2ccb0fea8ad7e76af08c9de6b1c2e0d4
INDICADOR_8_2_13,Departamento,Apurímac,2a1dcd3ed4fdfdc492244c8d6884b133f764f8871af257e425606df47fcffdc4
INDICADOR_8_2_13,Departamento,Arequipa,cfcf6cb3267ba7ff26a3a9809ea999d8a36c33d508ed4e00111367cec947c2fb
INDICADOR_8_2_13,Departamento,Ayacucho,d09aa73076c2cf8ec53f6d73db6395d19b0dc3707b5e3fa07fcee91a67f4caf4
INDICADOR_8_2_13,Departamento,Cajamarca,4f703801378779f8b702d4218ab27611f830c137d5baaebb1953f84d350d01b6
INDICADOR_8_2_13,Departamento,Callao,23f7f6da5e9b1ef1f6903daac54af0b168d9e09cfb5ac7f067cce0d2803941fb
INDICADOR_8_2_13,Departamento,Cusco,65ff86fbf49c18f85388a6572e6c5688830ee33ffa331bdc4959b1fbc99e1da9
INDICADOR_8_2_13,Departamento,Huancavelica,7c353c14317fe47df44e9d2a2fac0963f3d42b39c53533f455e349ee7184249d
INDICADOR_8_2_13,Departamento,Huánuco,7b65d74215abb7b19771638320f59d3d4baf11fb20f098f821a153794de5c209
INDICADOR_8_2_13,Departamento,Ica,fe8afa8aa9f545ecaf97f7984c7c29220ef703083439128f73e873ea3225a73a
INDICADOR_8_2_13,Departamento,Junín,097ff5b26ec9613fb87b94c54e162252a4c90bcbce8a279d0a7771a721636c94
